norm, level, Npoints, dimSplit, MainGridIndexSplit
3874.72998724398, 0, 962, -1, -1, -1
77.1847914439298, 2, 76, 4, 18, 0.0200336255683399
68.5340176606963, 1, 272, 0, 13, 0.170454545454545
48.0629579831932, 2, 196, 4, 18, 0.0200336255683399
43.5796201572308, 2, 199, 4, 81, 0.26159379994883
43.0294801011825, 1, 690, 0, 13, 0.170454545454545
38.0541446504104, 3, 14, 4, 97, 0.601622068566827
32.8692624882733, 4, 57, 4, 29, 0.0366148142052202
31.6482322222309, 3, 41, 0, 10, 0.0808080808080808
27.7440100254895, 2, 491, 4, 81, 0.26159379994883
26.15809620617, 4, 90, 4, 29, 0.0366148142052202
23.6974766565188, 4, 85, 0, 15, 0.275252525252525
23.6428620754097, 5, 28, 2, 3, 0.363636363636364
23.6420247432376, 5, 13, 4, 85, 0.311682906050061
22.3885274814512, 5, 46, 0, 5, 0.0184343434343434
22.1832768791314, 4, 97, 0, 15, 0.275252525252525
19.6376614097366, 3, 28, 0, 17, 0.444444444444444
18.4722964622073, 5, 43, 4, 54, 0.0761223229857679
17.8276748333377, 6, 8, 2, 1, 0.0454545454545454
17.3482499999999, 4, 16, 4, 12, 0.0115508595340253
17.1264986305873, 4, 163, 1, 9, 0.227477477477477
16.7597645116181, 5, 18, 4, 26, 0.0338774705003143
16.4838342094841, 5, 54, 4, 54, 0.0761223229857679
16.2526094328153, 4, 181, 1, 9, 0.227477477477477
16.1217744717185, 3, 158, 0, 10, 0.0808080808080808
15.8885117551858, 5, 62, 2, 3, 0.363636363636364
15.5063131548203, 6, 12, 2, 3, 0.363636363636364
15.4651480507632, 3, 147, 0, 10, 0.0808080808080808
14.9985116470048, 3, 48, 0, 17, 0.444444444444444
14.9578912850246, 5, 69, 3, 2, 0.400252525252525
14.854140412865, 4, 18, 2, 2, 0.181818181818182
14.2473331997568, 5, 15, 2, 3, 0.363636363636364
14.0310000000001, 7, 4, 0, 3, 0.00795454545454546
13.3796521739131, 7, 9, 1, 20, 0.560810810810811
13.1407411168343, 4, 23, 2, 2, 0.181818181818182
13.0984728224866, 6, 27, 3, 2, 0.400252525252525
13.0688556806527, 5, 135, 0, 5, 0.0184343434343434
12.8505555555556, 7, 4, 0, 4, 0.0126262626262626
12.8153653233752, 5, 94, 3, 2, 0.400252525252525
12.8007830444565, 8, 5, 0, 5, 0.0184343434343434
12.7479781809697, 9, 2, 4, 96, 0.578309095069458
12.6664822183713, 4, 77, 3, 2, 0.400252525252525
12.5787382425868, 6, 13, 4, 63, 0.0888584396739231
12.4758280657363, 7, 7, 0, 18, 0.558080808080808
