norm, level, Npoints, dimSplit, MainGridIndexSplit
916.989766832691, 0, 659, -1, -1, -1
132.375811988262, 1, 242, 3, 86, 0.430511182108626
114.851175761796, 2, 83, 7, 4, 0.0549450549450549
100.843588733784, 1, 417, 3, 86, 0.430511182108626
86.8273174988488, 2, 203, 0, 141, 0.350228310502283
84.5663363460716, 2, 214, 0, 141, 0.350228310502283
82.9804774960808, 2, 159, 7, 4, 0.0549450549450549
77.0481033620681, 3, 79, 1, 9, 0.0584307178631052
72.3079767446837, 5, 22, 7, 3, 0.0260989010989011
72.2587272727272, 4, 4, 0, 143, 0.360616438356164
63.8194296267839, 4, 27, 6, 87, 0.33567486201706
61.4985187537108, 3, 124, 1, 9, 0.0584307178631052
60.6347470686387, 5, 33, 7, 3, 0.0260989010989011
57.3457147561424, 4, 28, 2, 33, 0.476261869065467
56.0908928870186, 3, 55, 5, 137, 0.438953488372093
49.4407088606659, 3, 31, 0, 235, 0.590867579908676
48.3663340839064, 5, 10, 7, 4, 0.0549450549450549
46.5272835504939, 6, 3, 2, 145, 0.919290354822589
46.1530780282501, 5, 54, 7, 3, 0.0260989010989011
43.540012886598, 5, 64, 7, 3, 0.0260989010989011
42.9709553741957, 5, 14, 4, 38, 0.243788819875776
41.5096164568044, 5, 12, 5, 127, 0.41671511627907
40.790312123698, 3, 104, 5, 137, 0.438953488372093
39.9330402937177, 4, 11, 5, 46, 0.178779069767442
38.1736655280328, 3, 52, 0, 235, 0.590867579908676
34.8075286821765, 4, 76, 2, 33, 0.476261869065467
34.1436049551418, 3, 84, 1, 25, 0.255564830272677
33.6704509847316, 4, 97, 6, 87, 0.33567486201706
33.4008338843009, 5, 6, 4, 61, 0.31832298136646
33.1397378116095, 6, 2, 7, 2, 0.010989010989011
32.8769074731794, 7, 20, 0, 101, 0.249657534246575
32.247827662457, 4, 14, 7, 2, 0.010989010989011
31.3235916399331, 5, 13, 1, 18, 0.139259877573734
30.0630900726124, 4, 54, 0, 54, 0.121917808219178
29.6645233043471, 4, 30, 4, 13, 0.133540372670807
29.2644267541823, 4, 17, 7, 2, 0.010989010989011
29.0471599308142, 5, 15, 7, 2, 0.010989010989011
28.8610683504012, 5, 8, 1, 10, 0.0639955481357819
27.4458913534299, 3, 130, 1, 25, 0.255564830272677
27.3791745675431, 7, 2, 0, 196, 0.47796803652968
25.5559795668902, 6, 8, 1, 123, 0.473706176961603
25.4219600349755, 5, 40, 4, 38, 0.243788819875776
25.3409972528801, 4, 76, 0, 54, 0.121917808219178
24.5493308033073, 5, 21, 7, 2, 0.010989010989011
24.3796771534512, 9, 5, 7, 4, 0.0549450549450549
23.4333333333333, 6, 4, 7, 2, 0.010989010989011
23.2474842187278, 7, 40, 0, 101, 0.249657534246575
23.0577450639794, 5, 44, 7, 4, 0.0549450549450549
23.043517309647, 6, 10, 5, 192, 0.590697674418605
23.043517309647, 6, 10, 5, 192, 0.590697674418605
23.0253923938232, 5, 39, 5, 127, 0.41671511627907
22.6767439821253, 7, 12, 3, 27, 0.280351437699681
22.2966666666667, 8, 1, 7, 4, 0.0549450549450549
22.1106302095489, 4, 54, 4, 13, 0.133540372670807
21.6077900809964, 9, 14, 7, 6, 0.197802197802198
21.4644444444445, 9, 4, 6, 33, 0.18941294530858
20.5077777777778, 5, 9, 6, 46, 0.236954340190667
20.2364913394422, 4, 51, 0, 143, 0.360616438356164
19.8202581005606, 6, 5, 7, 4, 0.0549450549450549
19.4875, 4, 16, 4, 40, 0.25
19.32, 8, 1, 6, 208, 0.524711490215755
19.273827106119, 9, 8, 7, 4, 0.0549450549450549
19.2435285876819, 7, 3, 0, 270, 0.914497716894977
19.1767359057792, 6, 2, 6, 81, 0.315730055193176
19.0862262377873, 7, 2, 1, 98, 0.417640511964385
18.5362427853824, 8, 3, 6, 140, 0.423858504766683
18.5356388107464, 9, 6, 7, 5, 0.112637362637363
18.3236287168062, 7, 14, 2, 9, 0.387306346826587
18.2533423386133, 5, 20, 1, 10, 0.0639955481357819
18.2176089062301, 6, 6, 2, 72, 0.5992003998001
17.958721001321, 8, 19, 7, 5, 0.112637362637363
17.6278679230318, 7, 18, 0, 193, 0.466095890410959
17.1420071775383, 7, 21, 3, 27, 0.280351437699681
17.0821510021461, 8, 21, 7, 5, 0.112637362637363
17.0236859880391, 6, 13, 1, 136, 0.510990539788536
16.8766666666667, 8, 1, 7, 4, 0.0549450549450549
16.7209090909091, 6, 4, 6, 51, 0.244355243351731
16.6903080510887, 6, 3, 7, 5, 0.112637362637363
16.6240804256957, 6, 2, 7, 5, 0.112637362637363
16.6240804256957, 6, 2, 7, 5, 0.112637362637363
16.620777720318, 9, 7, 7, 5, 0.112637362637363
16.5032222744804, 9, 24, 7, 6, 0.197802197802198
16.3666666666667, 8, 1, 7, 4, 0.0549450549450549
16.065, 10, 1, 7, 8, 0.259615384615385
16.065, 10, 1, 7, 8, 0.259615384615385
16.0610621480943, 4, 68, 5, 46, 0.178779069767442
16.055, 10, 4, 0, 221, 0.526826484018265
16.0523340854792, 9, 8, 7, 5, 0.112637362637363
15.7661241978561, 8, 2, 7, 4, 0.0549450549450549
15.73375, 8, 4, 6, 147, 0.438158554942298
15.4394555963392, 6, 2, 3, 113, 0.482827476038339
15.26, 9, 1, 0, 166, 0.416666666666667
15.1965104019002, 10, 8, 4, 22, 0.184782608695652
14.9180894555609, 6, 3, 2, 129, 0.819090454772614
14.8897619047619, 6, 4, 0, 105, 0.253538812785388
14.8025, 12, 1, 7, 4, 0.0549450549450549
14.7689617828356, 8, 7, 1, 46, 0.310239287701725
14.7689617828356, 8, 7, 1, 46, 0.310239287701725
14.7104545454546, 9, 4, 1, 95, 0.411519198664441
14.6766666666667, 9, 1, 7, 5, 0.112637362637363
14.5742452952435, 9, 3, 6, 187, 0.490842950326141
14.5011887337334, 5, 18, 6, 46, 0.236954340190667
14.4756146242569, 6, 3, 5, 224, 0.705813953488372
14.4729411764706, 7, 1, 5, 256, 0.799273255813954
14.2289533307181, 5, 63, 1, 18, 0.139259877573734
13.994350306463, 6, 8, 4, 23, 0.187888198757764
13.6895872837716, 7, 8, 0, 196, 0.47796803652968
13.5921721117726, 10, 10, 4, 22, 0.184782608695652
13.5853030415283, 9, 7, 4, 75, 0.361801242236025
13.2587938715046, 9, 11, 7, 5, 0.112637362637363
13.2342266410478, 5, 3, 0, 263, 0.817351598173516
13.23, 8, 1, 7, 3, 0.0260989010989011
13.1991666666667, 10, 4, 5, 203, 0.613953488372093
13.1015209835856, 7, 3, 0, 192, 0.463812785388128
12.9916666666666, 4, 36, 4, 40, 0.25
12.9378117954141, 7, 3, 0, 245, 0.639840182648402
12.886045615263, 9, 3, 7, 4, 0.0549450549450549
12.85, 7, 1, 7, 4, 0.0549450549450549
12.688, 12, 1, 4, 89, 0.436335403726708
12.6566666666667, 10, 1, 7, 4, 0.0549450549450549
12.4698280862248, 8, 2, 5, 193, 0.593313953488372
12.2920022649632, 6, 13, 7, 4, 0.0549450549450549
12.1627080409294, 6, 2, 5, 257, 0.803633720930233
