norm, level, Npoints, dimSplit, MainGridIndexSplit
1310.69295970022, 0, 3760, -1, -1, -1
106.82202921866, 2, 695, 0, 12, 0.602040816326531
90.5266999908149, 3, 714, 0, 12, 0.602040816326531
87.3666034936019, 2, 1039, 0, 12, 0.602040816326531
83.6187089203127, 3, 61, 17, 4258, 0.609184776425077
82.0665806090099, 4, 155, 0, 11, 0.571428571428571
76.8015453920875, 3, 992, 0, 12, 0.602040816326531
68.2838055798954, 7, 51, 0, 11, 0.571428571428571
62.3806760221206, 6, 51, 0, 22, 0.928571428571429
59.8885493157392, 1, 1734, 15, 2580, 0.569126905235255
55.4049566390579, 1, 2026, 15, 2580, 0.569126905235255
51.5471277468466, 5, 430, 17, 2397, 0.346868244396405
51.1912169696683, 5, 436, 17, 2397, 0.346868244396405
47.7656355983645, 6, 33, 0, 15, 0.683673469387755
46.6492574680672, 5, 102, 14, 2432, 0.0222681537058775
43.6443719000313, 2, 320, 17, 4684, 0.674237683467971
43.0219930999819, 5, 124, 0, 13, 0.622448979591837
40.7022163368139, 7, 99, 4, 345, 0.0615780213831371
39.6695150609825, 8, 46, 0, 6, 0.459183673469388
39.2999576408532, 6, 139, 0, 4, 0.418367346938776
39.0702056823018, 4, 96, 11, 2641, 0.303822389144657
38.4520068027211, 6, 9, 0, 15, 0.683673469387755
37.8259320398848, 5, 69, 0, 19, 0.785714285714286
36.9570989320233, 8, 53, 0, 6, 0.459183673469388
36.0981188625817, 11, 19, 0, 5, 0.438775510204082
35.0806709725117, 8, 152, 17, 2146, 0.318423597678917
34.9809206820339, 9, 128, 1, 1, 0.5
34.7194823577156, 4, 866, 0, 11, 0.571428571428571
34.5976842448115, 9, 18, 17, 2412, 0.348290476732279
34.5225220486356, 9, 34, 0, 6, 0.459183673469388
33.8818967582252, 11, 17, 18, 317, 0.131711722627922
33.812395246476, 9, 137, 1, 1, 0.5
33.4605585553107, 10, 7, 16, 2611, 0.473989644934115
32.9064996376546, 8, 6, 3, 547, 0.0603569987898346
32.7659916143382, 8, 112, 0, 5, 0.438775510204082
32.6291064199129, 9, 20, 2, 2149, 0.659571563463442
31.8737090173615, 8, 19, 1, 1, 0.5
31.5337889674642, 3, 18, 12, 2180, 0.113913616880976
31.3875980755717, 9, 31, 0, 4, 0.418367346938776
31.2113488490933, 12, 11, 0, 13, 0.622448979591837
30.7702104538773, 8, 127, 0, 5, 0.438775510204082
30.5389, 10, 4, 14, 612, 0.00840470390682029
30.4441530083564, 8, 55, 12, 244, 0.027677034106312
30.323039964262, 5, 38, 8, 657, 0.0549572617389012
30.2913446828732, 4, 134, 17, 717, 0.167325634315622
29.866275330563, 11, 33, 0, 15, 0.683673469387755
29.8433226634696, 7, 267, 0, 11, 0.571428571428571
29.2270539499717, 7, 192, 4, 345, 0.0615780213831371
28.9772142857143, 13, 4, 0, 4, 0.418367346938776
28.7218613859764, 7, 135, 1, 1, 0.5
28.7099697270661, 4, 214, 5, 162, 0.0303268659325293
28.5019734651566, 6, 28, 1, 1, 0.5
28.0256744371562, 6, 62, 10, 819, 0.064665342108531
28.005086248569, 6, 96, 0, 15, 0.683673469387755
27.9263063590821, 4, 96, 6, 300, 0.0453493418197599
27.6312944444446, 5, 81, 7, 966, 0.0621905039324206
27.2833549278736, 7, 18, 16, 2098, 0.442274188403308
27.1614523199571, 6, 291, 0, 4, 0.418367346938776
26.9118537452896, 7, 5, 1, 1, 0.5
26.8936033659599, 5, 54, 8, 414, 0.0437737696275935
26.7243991596638, 6, 49, 18, 2643, 0.292445054364443
26.6922917913727, 10, 11, 16, 2611, 0.473989644934115
26.6268921630148, 7, 13, 10, 748, 0.059884515087545
26.5684824155275, 8, 265, 17, 2146, 0.318423597678917
26.5168195227277, 7, 33, 4, 287, 0.048495511345694
26.3375051302214, 10, 15, 18, 2241, 0.266921874977985
26.2854444444444, 12, 9, 10, 2376, 0.229790140320377
26.0933705800895, 5, 145, 0, 19, 0.785714285714286
25.9413860362, 11, 29, 18, 317, 0.131711722627922
25.9372391438062, 3, 634, 17, 4258, 0.609184776425077
25.6961497783291, 6, 53, 18, 2643, 0.292445054364443
25.680234958318, 7, 3, 4, 523, 0.101953354084901
25.5037577819957, 7, 208, 5, 246, 0.0450096137038979
25.4261975819294, 10, 14, 15, 4407, 0.710915065164568
25.3933150665944, 6, 53, 14, 2246, 0.020814894635375
25.2429581472218, 8, 80, 12, 244, 0.027677034106312
25.0146919489724, 7, 12, 18, 3158, 0.325999264526655
24.7985325757576, 8, 16, 7, 311, 0.0230410719487329
24.7062849698649, 5, 376, 0, 13, 0.622448979591837
24.4364344386942, 10, 37, 0, 19, 0.785714285714286
24.2980414431763, 3, 14, 11, 2629, 0.292464259752847
24.2656287614027, 12, 23, 6, 264, 0.0401417618978736
24.0581103929809, 8, 17, 7, 311, 0.0230410719487329
23.9233969495219, 9, 10, 0, 14, 0.642857142857143
23.8117593637361, 9, 38, 17, 2412, 0.348290476732279
23.7424083538648, 10, 8, 10, 200, 0.0244939773997268
23.347541416283, 11, 54, 0, 15, 0.683673469387755
23.3042871058358, 9, 17, 4, 637, 0.127667253124013
