norm, level, Npoints, dimSplit, MainGridIndexSplit
3869.16707437532, 0, 962, -1, -1, -1
80.0141361115972, 3, 155, 0, 12, 0.132575757575758
59.4263983464518, 3, 281, 0, 12, 0.132575757575758
52.1700376867083, 2, 181, 4, 81, 0.26159379994883
39.1140243722177, 2, 322, 4, 81, 0.26159379994883
35.0204694860592, 1, 459, 2, 3, 0.363636363636364
34.7663937054571, 2, 23, 1, 20, 0.560810810810811
33.7227597686887, 3, 70, 0, 10, 0.0808080808080808
33.4537120320587, 1, 503, 2, 3, 0.363636363636364
26.7800041124478, 3, 111, 0, 10, 0.0808080808080808
25.6635476190479, 5, 36, 0, 13, 0.170454545454545
24.8252758560767, 4, 87, 0, 9, 0.0618686868686869
23.1860733919381, 4, 27, 2, 1, 0.0454545454545454
21.4706750157047, 5, 12, 0, 16, 0.351010101010101
20.9095627403477, 5, 37, 4, 48, 0.067745494454136
20.1467334825996, 3, 10, 4, 104, 0.952055328905477
19.5642594877609, 4, 71, 0, 15, 0.275252525252525
18.5522626467296, 5, 47, 4, 48, 0.067745494454136
18.5371684399576, 5, 69, 0, 13, 0.170454545454545
18.3727793988576, 4, 43, 2, 1, 0.0454545454545454
17.9867602434386, 4, 84, 0, 15, 0.275252525252525
17.8611100693838, 5, 21, 1, 24, 0.743243243243243
17.6698541637556, 3, 13, 4, 104, 0.952055328905477
16.6246627677961, 4, 194, 0, 9, 0.0618686868686869
16.6096406367392, 6, 21, 4, 55, 0.0776266165618163
16.0991626244538, 5, 15, 4, 30, 0.0378992342401869
15.7261503163729, 8, 19, 0, 5, 0.0184343434343434
15.0223632183906, 5, 25, 3, 3, 0.800505050505051
14.9318945419974, 7, 12, 0, 4, 0.0126262626262626
14.687793326835, 5, 15, 4, 100, 0.705914182813912
14.248236798012, 5, 33, 1, 24, 0.743243243243243
14.1585838335999, 8, 13, 0, 12, 0.132575757575758
13.9131005018972, 7, 13, 0, 8, 0.0467171717171717
13.1723768311174, 3, 94, 1, 5, 0.141891891891892
12.8848728670924, 4, 105, 3, 2, 0.400252525252525
12.7948934310909, 5, 52, 3, 3, 0.800505050505051
12.5810631959807, 5, 21, 4, 97, 0.601622068566827
12.3117099670429, 8, 31, 0, 5, 0.0184343434343434
12.2918046865797, 5, 22, 4, 97, 0.601622068566827
11.9048035068846, 4, 123, 3, 2, 0.400252525252525
11.8871558104244, 6, 41, 4, 55, 0.0776266165618163
11.7596194308255, 7, 10, 4, 93, 0.471038215796977
11.6687108205376, 7, 12, 0, 14, 0.217171717171717
11.3523624981177, 4, 54, 3, 2, 0.400252525252525
11.2754175845104, 6, 19, 0, 6, 0.026010101010101
11.0495782658171, 4, 57, 3, 2, 0.400252525252525
10.7921048883567, 7, 14, 0, 17, 0.444444444444444
10.7653471901747, 6, 18, 2, 1, 0.0454545454545454
10.7653471901746, 6, 18, 2, 1, 0.0454545454545454
10.7353375078522, 5, 48, 0, 16, 0.351010101010101
10.7350147165655, 7, 12, 4, 93, 0.471038215796977
10.1928140692053, 4, 34, 4, 5, 0.00604237658698964
10.0559375500802, 7, 10, 4, 70, 0.136274845408473
9.88537101490281, 6, 22, 4, 58, 0.081739484313027
9.75104127901221, 7, 10, 4, 94, 0.486490559366218
9.75104127901212, 7, 10, 4, 94, 0.486490559366218
9.55462500362414, 6, 69, 1, 6, 0.164414414414414
9.54294331153091, 8, 13, 1, 8, 0.202702702702703
9.539210182893, 5, 62, 3, 3, 0.800505050505051
9.2891668147775, 6, 73, 1, 6, 0.164414414414414
9.16373679601656, 7, 15, 4, 44, 0.0639293827209357
8.88399674175342, 8, 15, 1, 8, 0.202702702702703
8.81133234476539, 6, 20, 0, 5, 0.0184343434343434
8.77763539611194, 5, 42, 4, 100, 0.705914182813912
8.6575924672505, 6, 18, 4, 34, 0.0437591097547004
8.62894042535287, 8, 35, 0, 12, 0.132575757575758
8.46532598752074, 6, 30, 4, 58, 0.081739484313027
8.45786306785743, 3, 228, 1, 5, 0.141891891891892
8.4266817216501, 6, 19, 4, 34, 0.0437591097547004
8.40127575214364, 6, 22, 0, 5, 0.0184343434343434
8.33210824604036, 5, 56, 4, 30, 0.0378992342401869
8.17733380142944, 6, 10, 2, 2, 0.181818181818182
8.07607179487171, 7, 25, 0, 17, 0.444444444444444
7.98509922779747, 2, 436, 1, 20, 0.560810810810811
7.74273102611623, 5, 142, 3, 3, 0.800505050505051
7.67287168544526, 4, 60, 4, 5, 0.00604237658698964
7.63896437109491, 7, 28, 0, 14, 0.217171717171717
7.46594727099876, 7, 48, 0, 4, 0.0126262626262626
7.38319843414753, 5, 53, 1, 14, 0.353603603603604
7.11062163285009, 7, 20, 4, 70, 0.136274845408473
6.95063420472763, 6, 50, 0, 6, 0.026010101010101
6.8818224669939, 8, 18, 4, 78, 0.219710950157435
6.53900574900573, 8, 11, 4, 35, 0.0452335812040479
6.47619583871919, 7, 60, 0, 8, 0.0467171717171717
6.42441305073756, 5, 70, 1, 14, 0.353603603603604
6.41371578583358, 6, 13, 1, 11, 0.272522522522523
6.35104220819475, 6, 17, 4, 56, 0.078725036164931
6.1275881676348, 5, 13, 0, 13, 0.170454545454545
5.99907393091335, 7, 35, 4, 44, 0.0639293827209357
5.92278794361238, 7, 10, 0, 10, 0.0808080808080808
5.92278794361229, 7, 10, 0, 10, 0.0808080808080808
5.90469170465159, 5, 14, 0, 13, 0.170454545454545
5.4375939326171, 7, 10, 0, 5, 0.0184343434343434
5.4322303642444, 6, 17, 3, 2, 0.400252525252525
5.42027272727267, 6, 16, 0, 5, 0.0184343434343434
5.25997404400218, 8, 17, 4, 35, 0.0452335812040479
5.25843693510597, 6, 17, 0, 5, 0.0184343434343434
4.96382142574575, 7, 12, 0, 5, 0.0184343434343434
4.50521033917809, 8, 42, 4, 78, 0.219710950157435
4.4231958823156, 7, 12, 4, 42, 0.0614175149797577
4.41222857142878, 9, 16, 2, 1, 0.0454545454545454
4.19311869497134, 6, 39, 4, 56, 0.078725036164931
4.18821696240668, 7, 19, 4, 40, 0.0550596271875607
4.10713554558232, 7, 13, 0, 11, 0.103535353535354
4.0892344614195, 6, 30, 3, 2, 0.400252525252525
4.0489386228757, 9, 19, 2, 1, 0.0454545454545454
3.98399548433875, 10, 13, 4, 60, 0.0833233322906506
3.98399548433855, 10, 13, 4, 60, 0.0833233322906506
3.9823490187934, 8, 15, 1, 15, 0.38963963963964
3.67875485796185, 9, 12, 3, 2, 0.400252525252525
3.65638056128895, 6, 40, 1, 11, 0.272522522522523
3.6115243146842, 7, 18, 4, 42, 0.0614175149797577
3.44881541701057, 8, 20, 1, 15, 0.38963963963964
3.3760000000002, 5, 16, 3, 2, 0.400252525252525
3.37102380952376, 9, 16, 4, 70, 0.136274845408473
3.3383825449859, 6, 60, 2, 2, 0.181818181818182
3.28198884451333, 7, 12, 4, 15, 0.0180125300509641
3.1829233243808, 5, 18, 3, 2, 0.400252525252525
3.02163815127414, 8, 11, 3, 2, 0.400252525252525
2.92357790584834, 9, 19, 3, 2, 0.400252525252525
2.84228571428559, 7, 16, 4, 15, 0.0180125300509641
2.7985411446172, 7, 28, 0, 11, 0.103535353535354
2.67839595239936, 8, 14, 3, 2, 0.400252525252525
2.64444864393054, 9, 26, 4, 70, 0.136274845408473
2.58179032905328, 7, 50, 4, 40, 0.0550596271875607
2.57611787307974, 6, 10, 4, 38, 0.0506681897441603
2.43975513635034, 6, 20, 3, 2, 0.400252525252525
2.39783468198531, 6, 10, 4, 94, 0.486490559366218
2.28624566446855, 6, 11, 4, 94, 0.486490559366218
2.21020210062783, 6, 10, 4, 100, 0.705914182813912
2.10339143543605, 6, 15, 4, 38, 0.0506681897441603
2.06196943398179, 6, 28, 3, 2, 0.400252525252525
2.01762924526536, 6, 12, 4, 100, 0.705914182813912
