norm, level, Npoints, dimSplit, MainGridIndexSplit
3877.71250038775, 0, 962, -1, -1, -1
73.2100220514511, 1, 246, 0, 13, 0.170454545454545
73.019924419878, 2, 60, 4, 17, 0.0191899869089483
50.5495523256744, 2, 47, 4, 99, 0.6623678444522
42.9122790256023, 1, 716, 0, 13, 0.170454545454545
41.4725302100958, 2, 186, 4, 17, 0.0191899869089483
34.8360356869595, 3, 13, 4, 97, 0.601622068566827
30.5781598721019, 5, 81, 0, 10, 0.0808080808080808
29.0980280892111, 4, 228, 2, 3, 0.363636363636364
28.8930445983095, 3, 163, 4, 81, 0.26159379994883
27.7698505486317, 4, 28, 2, 1, 0.0454545454545454
27.186399515063, 3, 13, 0, 10, 0.0808080808080808
26.351696764556, 4, 278, 2, 3, 0.363636363636364
26.0064484372827, 6, 13, 0, 3, 0.00795454545454546
23.0405738967247, 6, 20, 4, 35, 0.0452335812040479
20.9546871605678, 6, 20, 4, 61, 0.084023548930301
20.8303954274877, 4, 28, 0, 11, 0.103535353535354
20.8187871916003, 5, 69, 0, 15, 0.275252525252525
20.7924, 3, 25, 0, 17, 0.444444444444444
20.2639824604471, 6, 45, 0, 6, 0.026010101010101
19.8368712744561, 5, 76, 0, 15, 0.275252525252525
19.6074331645138, 5, 197, 0, 10, 0.0808080808080808
17.5727853260174, 3, 35, 0, 17, 0.444444444444444
17.0345287738908, 7, 22, 4, 64, 0.0917218809839261
16.8554607744299, 4, 10, 4, 103, 0.865041948010276
16.8106270150269, 3, 34, 0, 10, 0.0808080808080808
16.6600978023996, 7, 23, 4, 64, 0.0917218809839261
16.5954846491231, 5, 64, 3, 3, 0.800505050505051
16.4797607958099, 6, 48, 3, 3, 0.800505050505051
16.3987917866929, 3, 506, 4, 81, 0.26159379994883
15.4144880622886, 5, 60, 1, 24, 0.743243243243243
14.5194806870568, 7, 15, 4, 32, 0.0409687585124503
13.7871372582538, 5, 75, 1, 24, 0.743243243243243
13.7693765484246, 6, 56, 4, 35, 0.0452335812040479
13.6774077456951, 6, 47, 0, 3, 0.00795454545454546
13.5056728120074, 7, 13, 4, 69, 0.110861739138859
13.3984075473974, 2, 669, 4, 99, 0.6623678444522
13.2137887473756, 6, 24, 3, 2, 0.400252525252525
13.1672718904888, 7, 21, 0, 3, 0.00795454545454546
12.8485039340552, 5, 11, 0, 5, 0.0184343434343434
12.5465589086471, 9, 30, 0, 8, 0.0467171717171717
12.4611343118022, 6, 119, 0, 6, 0.026010101010101
12.4027654997907, 4, 12, 4, 6, 0.00648491626136443
12.203054672926, 4, 145, 2, 1, 0.0454545454545454
11.9986189642094, 6, 61, 4, 61, 0.084023548930301
11.9161916493536, 4, 13, 4, 6, 0.00648491626136443
11.8189046309383, 5, 13, 0, 5, 0.0184343434343434
11.7128731639856, 5, 10, 2, 2, 0.181818181818182
11.3797529944427, 7, 24, 0, 6, 0.026010101010101
11.091617563271, 7, 14, 4, 31, 0.0395255744388036
