norm, level, Npoints, dimSplit, MainGridIndexSplit
3864.44514341965, 0, 962, -1, -1, -1
91.4716097622377, 2, 213, 0, 13, 0.170454545454545
57.5627334495772, 1, 143, 4, 18, 0.0200336255683399
54.230025882929, 2, 606, 0, 13, 0.170454545454545
41.1233339921163, 4, 53, 4, 94, 0.486490559366218
34.3795298769215, 4, 34, 1, 24, 0.743243243243243
33.5675189418691, 3, 30, 2, 1, 0.0454545454545454
26.8194566677572, 3, 291, 3, 2, 0.400252525252525
25.7775235848333, 3, 315, 3, 2, 0.400252525252525
25.0593405424502, 6, 18, 2, 2, 0.181818181818182
25.0435711584837, 4, 35, 1, 17, 0.436936936936937
24.0529017171879, 1, 819, 4, 18, 0.0200336255683399
23.8078855675409, 5, 74, 0, 10, 0.0808080808080808
22.6214048570534, 5, 52, 0, 16, 0.351010101010101
21.8171121958472, 7, 19, 4, 72, 0.171932627919944
21.7163558149589, 5, 81, 0, 10, 0.0808080808080808
21.0953194124705, 6, 13, 0, 9, 0.0618686868686869
20.164005656087, 6, 57, 0, 4, 0.0126262626262626
19.9792457703784, 7, 22, 2, 2, 0.181818181818182
19.5381126126126, 6, 9, 4, 29, 0.0366148142052202
18.7064891688923, 5, 13, 0, 5, 0.0184343434343434
18.4959058526484, 4, 262, 4, 94, 0.486490559366218
17.4527894033181, 5, 10, 4, 104, 0.952055328905477
16.6489031798228, 5, 96, 0, 16, 0.351010101010101
16.647577257677, 7, 15, 2, 1, 0.0454545454545454
16.4399333333333, 3, 9, 0, 17, 0.444444444444444
15.13661490085, 4, 11, 0, 10, 0.0808080808080808
14.9368067318142, 5, 188, 0, 10, 0.0808080808080808
14.7323871924689, 5, 176, 0, 10, 0.0808080808080808
14.7181869699598, 5, 21, 0, 5, 0.0184343434343434
14.3796538461539, 10, 9, 2, 2, 0.181818181818182
14.3668112152515, 4, 10, 0, 18, 0.558080808080808
14.3366514623737, 7, 44, 4, 72, 0.171932627919944
14.2907888321752, 7, 43, 2, 2, 0.181818181818182
14.1704463903214, 6, 42, 1, 5, 0.141891891891892
13.8866392796386, 6, 30, 0, 9, 0.0618686868686869
13.7528442560151, 5, 3, 0, 16, 0.351010101010101
13.723680872907, 8, 20, 2, 3, 0.363636363636364
13.5979662483616, 7, 19, 2, 4, 0.590909090909091
13.5910911509788, 3, 183, 2, 1, 0.0454545454545454
13.3947809497639, 6, 63, 2, 2, 0.181818181818182
13.3008253413272, 6, 131, 0, 4, 0.0126262626262626
13.062959345307, 8, 21, 4, 67, 0.0942557274601005
13.062959345307, 8, 21, 4, 67, 0.0942557274601005
13.0441651706145, 6, 8, 0, 11, 0.103535353535354
12.8830741983546, 8, 15, 2, 4, 0.590909090909091
12.6142226285345, 8, 10, 1, 12, 0.313063063063063
12.5046871422361, 4, 257, 1, 24, 0.743243243243243
12.2792531495155, 2, 45, 1, 7, 0.184684684684685
12.1786576649461, 4, 148, 1, 17, 0.436936936936937
11.5986272802734, 8, 28, 2, 3, 0.363636363636364
11.5208436454203, 4, 8, 4, 74, 0.194361280550399
11.4629751052709, 5, 17, 3, 2, 0.400252525252525
11.2999117008056, 6, 40, 1, 6, 0.164414414414414
11.24171135322, 6, 20, 2, 4, 0.590909090909091
11.1400094017737, 5, 18, 3, 2, 0.400252525252525
11.1036536464048, 6, 6, 0, 9, 0.0618686868686869
11.0950715122912, 8, 7, 1, 15, 0.38963963963964
10.8621063432834, 7, 64, 1, 16, 0.414414414414414
10.7414673370272, 7, 48, 0, 8, 0.0467171717171717
10.6167385734744, 9, 7, 1, 12, 0.313063063063063
10.4627350001491, 10, 17, 2, 2, 0.181818181818182
10.3861602073004, 7, 70, 1, 16, 0.414414414414414
10.2444140390859, 8, 7, 4, 102, 0.786411515216059
10.0404944444445, 4, 25, 0, 10, 0.0808080808080808
9.94883030724004, 7, 42, 2, 1, 0.0454545454545454
9.94615830459755, 8, 18, 0, 5, 0.0184343434343434
9.80810000000002, 7, 4, 4, 34, 0.0437591097547004
9.74428319682893, 7, 37, 2, 4, 0.590909090909091
9.55016845199262, 6, 56, 1, 6, 0.164414414414414
9.51694806453011, 6, 6, 2, 3, 0.363636363636364
9.45025403159654, 10, 8, 4, 61, 0.084023548930301
9.26544193263625, 8, 29, 2, 4, 0.590909090909091
9.13228407902426, 7, 2, 0, 16, 0.351010101010101
9.13228407902426, 7, 2, 0, 16, 0.351010101010101
9.09398371957136, 3, 33, 2, 2, 0.181818181818182
9.01070032945382, 9, 5, 4, 83, 0.284343083536879
8.93722222222222, 9, 1, 1, 24, 0.743243243243243
8.88735316858715, 6, 32, 2, 4, 0.590909090909091
8.8869117647059, 6, 4, 4, 100, 0.705914182813912
8.87403859466433, 6, 3, 4, 96, 0.578309095069458
