norm, level, Npoints, dimSplit, MainGridIndexSplit
3868.61636083232, 0, 962, -1, -1, -1
72.2901420359424, 1, 266, 0, 13, 0.170454545454545
56.669003312584, 2, 92, 2, 2, 0.181818181818182
44.6905064789394, 1, 696, 0, 13, 0.170454545454545
41.206418018735, 2, 174, 2, 2, 0.181818181818182
35.3707566286609, 3, 39, 1, 14, 0.353603603603604
32.6723789991201, 3, 119, 1, 17, 0.436936936936937
30.3416167760149, 3, 53, 1, 14, 0.353603603603604
29.1648249258162, 3, 100, 4, 81, 0.26159379994883
28.0256810102819, 4, 22, 4, 35, 0.0452335812040479
26.5815074442517, 4, 44, 4, 97, 0.601622068566827
26.279428531195, 4, 38, 4, 30, 0.0378992342401869
25.247373545391, 5, 18, 4, 85, 0.311682906050061
24.8468783864751, 2, 337, 3, 2, 0.400252525252525
24.0735179801718, 2, 359, 3, 2, 0.400252525252525
23.0063974423423, 3, 240, 1, 17, 0.436936936936937
22.3300082311711, 5, 15, 0, 9, 0.0618686868686869
20.4097385054353, 4, 63, 4, 30, 0.0378992342401869
20.3598846337229, 4, 75, 4, 97, 0.601622068566827
20.2502905660378, 4, 25, 0, 17, 0.444444444444444
19.1347260051905, 4, 28, 0, 17, 0.444444444444444
18.9445895658888, 3, 237, 4, 81, 0.26159379994883
18.8488312182697, 4, 27, 0, 10, 0.0808080808080808
18.4069751879085, 4, 51, 4, 35, 0.0452335812040479
18.2769050647962, 6, 15, 4, 67, 0.0942557274601005
17.8920310952012, 4, 15, 2, 1, 0.0454545454545454
17.5039615384616, 7, 9, 2, 2, 0.181818181818182
17.5035347450573, 6, 7, 0, 4, 0.0126262626262626
17.2254555017608, 3, 73, 0, 15, 0.275252525252525
16.3473587823774, 8, 23, 0, 9, 0.0618686868686869
16.0596292030694, 5, 29, 0, 9, 0.0618686868686869
16.0318171695296, 4, 42, 2, 5, 0.863636363636364
15.6783234899659, 7, 10, 4, 70, 0.136274845408473
15.2212936507937, 5, 4, 4, 100, 0.705914182813912
14.7600099926852, 6, 7, 2, 4, 0.590909090909091
14.6443957985441, 3, 101, 0, 15, 0.275252525252525
14.4488771895711, 7, 6, 4, 76, 0.20691329301129
14.443455691344, 5, 55, 4, 85, 0.311682906050061
14.1448925568478, 4, 24, 2, 1, 0.0454545454545454
13.9629903673962, 6, 11, 0, 4, 0.0126262626262626
13.6475452345663, 8, 33, 0, 9, 0.0618686868686869
13.4817145645534, 5, 19, 1, 13, 0.326576576576577
13.4800201436689, 6, 5, 4, 104, 0.952055328905477
13.4729481684759, 6, 66, 2, 3, 0.363636363636364
13.3453829868228, 4, 80, 4, 53, 0.0751545691169847
13.1307800793302, 7, 8, 1, 18, 0.475225225225225
12.7671334893973, 5, 18, 0, 10, 0.0808080808080808
12.7360027570281, 7, 17, 2, 2, 0.181818181818182
12.6942166381213, 7, 8, 1, 21, 0.56981981981982
12.5133414817118, 6, 32, 4, 67, 0.0942557274601005
12.4135741556615, 5, 47, 0, 5, 0.0184343434343434
11.9085379258793, 7, 10, 4, 96, 0.578309095069458
11.8720343343852, 6, 85, 2, 3, 0.363636363636364
11.8318089595378, 6, 72, 2, 4, 0.590909090909091
11.8174680342019, 5, 8, 0, 4, 0.0126262626262626
11.7469595129973, 5, 5, 4, 93, 0.471038215796977
11.6787947460201, 8, 5, 2, 3, 0.363636363636364
11.4631738139948, 4, 73, 0, 10, 0.0808080808080808
11.4412120386693, 6, 77, 2, 4, 0.590909090909091
11.3066666666667, 10, 1, 0, 7, 0.0353535353535354
11.273143841631, 6, 12, 2, 4, 0.590909090909091
11.2694648615321, 6, 3, 0, 16, 0.351010101010101
11.149415398129, 5, 19, 0, 10, 0.0808080808080808
11.0946835228973, 5, 12, 2, 2, 0.181818181818182
10.9466666666667, 9, 1, 0, 9, 0.0618686868686869
