norm, level, Npoints, dimSplit, MainGridIndexSplit
1311.11223378425, 0, 3760, -1, -1, -1
148.789260551682, 1, 1866, 0, 12, 0.602040816326531
147.685350419066, 1, 1894, 0, 12, 0.602040816326531
110.132137658462, 5, 163, 0, 11, 0.571428571428571
81.5180714612079, 4, 137, 17, 4862, 0.706451245875526
75.6631812510869, 3, 90, 0, 22, 0.928571428571429
58.2777940079403, 8, 188, 1, 1, 0.5
56.6350207317659, 4, 421, 17, 1783, 0.281346000682671
56.6095816019428, 6, 309, 16, 3870, 0.556983534954482
52.6824213506805, 2, 96, 11, 2641, 0.303822389144657
50.520383570288, 8, 77, 13, 1741, 0.0702222774121446
50.5082503459685, 7, 91, 4, 728, 0.148644381287499
47.2986108450806, 10, 20, 0, 13, 0.622448979591837
42.9579926413265, 8, 346, 1, 1, 0.5
42.9047850429547, 5, 1074, 0, 11, 0.571428571428571
42.7374823829033, 10, 21, 8, 964, 0.0688895583085439
40.952443404166, 8, 157, 18, 2280, 0.269176199406267
40.7758144654088, 12, 9, 0, 2, 0.326530612244898
37.9782100676355, 13, 20, 0, 10, 0.540816326530612
37.9221771902997, 9, 127, 0, 16, 0.724489795918367
37.7698708399789, 5, 53, 12, 1603, 0.0850459757482507
37.660593286225, 10, 7, 0, 11, 0.571428571428571
36.2502908289515, 7, 231, 17, 2916, 0.409446467174878
35.9781200994545, 6, 765, 16, 3870, 0.556983534954482
35.8623860182455, 9, 39, 13, 593, 0.0352767084730328
35.723305810696, 8, 154, 13, 1741, 0.0702222774121446
35.3309440687288, 6, 35, 18, 375, 0.138319711108325
35.2032664975988, 5, 110, 6, 91, 0.0151164472732533
33.766285311395, 7, 17, 4, 483, 0.0927053728515361
33.4728371285108, 7, 99, 0, 2, 0.326530612244898
33.461673076923, 9, 16, 5, 468, 0.0845131969935326
33.0400930640319, 4, 1237, 17, 1783, 0.281346000682671
31.2687802160279, 6, 205, 0, 14, 0.642857142857143
31.215212104096, 8, 3, 0, 1, 0.13265306122449
31.0518471245211, 10, 30, 0, 4, 0.418367346938776
30.6039735481308, 9, 195, 0, 16, 0.724489795918367
30.5404267537831, 3, 112, 3, 94, 0.0146732553448971
30.0015568233432, 5, 84, 12, 1603, 0.0850459757482507
29.5166594668195, 2, 259, 12, 2631, 0.146994175184086
29.012804391787, 9, 92, 17, 692, 0.164751393787689
28.9246730165581, 6, 70, 15, 1786, 0.520281091230395
28.5957643272012, 8, 322, 18, 2280, 0.269176199406267
28.0600616151497, 7, 27, 16, 4459, 0.600317768017078
28.0308045949292, 11, 17, 0, 3, 0.397959183673469
27.3673928571429, 4, 16, 0, 4, 0.418367346938776
27.1575087831374, 6, 2, 0, 15, 0.683673469387755
27.0597672853983, 10, 11, 0, 9, 0.520408163265306
26.9055152121178, 9, 15, 0, 1, 0.13265306122449
26.645753312571, 11, 8, 1, 1, 0.5
26.4256264705882, 11, 25, 17, 3273, 0.460390829445898
25.9667546584835, 13, 5, 0, 10, 0.540816326530612
25.924324162162, 5, 76, 17, 3117, 0.437435999544886
25.6512732620246, 10, 68, 0, 13, 0.622448979591837
25.4280380623967, 4, 1408, 17, 4862, 0.706451245875526
25.2950088235294, 9, 4, 18, 504, 0.152381059729735
25.186308248995, 11, 22, 0, 17, 0.744897959183674
25.0594805525206, 8, 55, 1, 1, 0.5
24.3703173624642, 9, 2, 0, 3, 0.397959183673469
24.2300668943078, 5, 87, 17, 3117, 0.437435999544886
24.04625, 6, 16, 10, 670, 0.0549795107413386
23.8422290898451, 7, 534, 17, 2916, 0.409446467174878
23.7993853158573, 10, 7, 0, 18, 0.76530612244898
23.7490884035577, 12, 17, 0, 5, 0.438775510204082
23.7490884035577, 12, 17, 0, 5, 0.438775510204082
23.643192251968, 7, 46, 18, 1501, 0.224773052932947
23.4099346700277, 4, 17, 9, 731, 0.505526189332052
23.3703094707382, 8, 35, 13, 2574, 0.100842336189412
23.2507089735685, 13, 7, 17, 2307, 0.338235294117647
23.0708779507478, 10, 17, 10, 586, 0.0496398857568608
22.9826696320918, 7, 210, 0, 2, 0.326530612244898
22.8627524752475, 9, 9, 0, 8, 0.5
22.5746374644891, 9, 13, 4, 161, 0.0200748860919385
22.2541162790698, 10, 16, 0, 19, 0.785714285714286
22.2349560125501, 7, 43, 16, 4459, 0.600317768017078
