norm, level, Npoints, dimSplit, MainGridIndexSplit
932.716854746023, 0, 659, -1, -1, -1
179.106973420064, 1, 193, 7, 4, 0.0549450549450549
157.831061297049, 2, 115, 0, 231, 0.571917808219178
115.265195529814, 1, 466, 7, 4, 0.0549450549450549
102.306151598703, 3, 84, 0, 70, 0.14337899543379
90.3416126660899, 2, 351, 0, 231, 0.571917808219178
82.5373402072015, 2, 51, 0, 234, 0.583333333333333
74.7646868812839, 3, 47, 3, 120, 0.502396166134185
67.0581443739701, 4, 86, 3, 88, 0.434904153354633
62.1571354345831, 3, 68, 3, 120, 0.502396166134185
57.3833317945667, 3, 267, 0, 70, 0.14337899543379
57.0618217054264, 5, 9, 1, 113, 0.45937673900946
56.1966474516697, 4, 20, 1, 40, 0.282415136338342
55.8586468704971, 5, 13, 5, 254, 0.79578488372093
51.0566255859855, 3, 35, 7, 3, 0.0260989010989011
49.4642450859065, 2, 142, 0, 234, 0.583333333333333
46.223355563094, 4, 181, 3, 88, 0.434904153354633
42.9083330545346, 4, 11, 6, 51, 0.244355243351731
36.4576014576751, 5, 17, 4, 53, 0.293478260869565
34.0688235294118, 7, 4, 6, 289, 0.753888610135474
33.6360658390694, 8, 12, 1, 3, 0.0397885364496383
32.9790089297866, 4, 2, 1, 129, 0.489844184752365
31.4148809523809, 4, 64, 1, 40, 0.282415136338342
30.2600793210961, 4, 22, 3, 50, 0.343849840255591
29.5154768541453, 5, 13, 3, 27, 0.280351437699681
29.2007658278722, 3, 107, 7, 3, 0.0260989010989011
29.1835825082619, 5, 2, 3, 121, 0.50758785942492
28.6232460147046, 6, 68, 5, 123, 0.409302325581395
28.0768532583139, 5, 18, 6, 90, 0.339939789262418
27.4481980698187, 3, 19, 4, 48, 0.274844720496894
27.3937257336356, 8, 13, 1, 33, 0.272537562604341
27.1336462778507, 6, 18, 2, 42, 0.498500749625187
26.6305717831448, 4, 8, 7, 2, 0.010989010989011
25.665, 10, 9, 1, 23, 0.225375626043406
25.665, 10, 9, 1, 23, 0.225375626043406
25.0085638817437, 7, 7, 5, 258, 0.807703488372093
24.4248315688495, 7, 42, 7, 5, 0.112637362637363
23.8467833584156, 7, 8, 3, 58, 0.367811501597444
23.6033333333333, 6, 100, 5, 123, 0.409302325581395
22.9246546886227, 5, 27, 6, 90, 0.339939789262418
22.710627924504, 4, 11, 7, 2, 0.010989010989011
22.4067872073711, 6, 12, 1, 151, 0.57039510294936
21.8591986931477, 5, 15, 4, 67, 0.33695652173913
21.3292114536512, 7, 10, 3, 58, 0.367811501597444
21.150257067232, 3, 32, 4, 48, 0.274844720496894
21.1288423061771, 9, 14, 3, 146, 0.568290734824281
20.9267837593144, 4, 46, 3, 50, 0.343849840255591
20.8868006884731, 8, 3, 6, 276, 0.7019568489714
20.7846265637984, 7, 58, 7, 5, 0.112637362637363
20.6180503442978, 5, 10, 3, 55, 0.35982428115016
20.5481085685676, 6, 7, 1, 16, 0.128964941569282
20.5403030303031, 6, 9, 0, 249, 0.655821917808219
20.0541666666666, 4, 9, 3, 21, 0.256789137380192
19.9417391304348, 6, 4, 0, 156, 0.395091324200913
19.5083942861624, 5, 77, 1, 113, 0.45937673900946
19.3168202231472, 8, 14, 4, 37, 0.239130434782609
19.0604128275455, 4, 6, 1, 18, 0.139259877573734
18.8216187755818, 5, 12, 3, 55, 0.35982428115016
18.7060260013824, 5, 11, 7, 2, 0.010989010989011
18.6983333333333, 6, 4, 6, 100, 0.361264425489212
18.6757712814887, 10, 5, 6, 19, 0.149272453587556
18.5252684608681, 5, 33, 3, 27, 0.280351437699681
17.9096563721183, 5, 12, 7, 2, 0.010989010989011
17.7945823971069, 6, 6, 2, 38, 0.48575712143928
17.5221060378027, 7, 2, 4, 75, 0.361801242236025
17.233, 9, 4, 2, 1, 0.0612193903048476
16.9984291040909, 9, 3, 2, 135, 0.86431784107946
16.9121572514011, 5, 79, 4, 53, 0.293478260869565
16.8360488802412, 6, 26, 0, 141, 0.350228310502283
16.7242977597134, 6, 5, 6, 100, 0.361264425489212
16.1582433722296, 8, 52, 1, 3, 0.0397885364496383
15.7215888760234, 9, 18, 7, 5, 0.112637362637363
15.538441116699, 5, 168, 5, 254, 0.79578488372093
15.1025530106485, 11, 2, 5, 89, 0.32718023255814
14.9871276326522, 6, 59, 2, 42, 0.498500749625187
14.9148087855001, 9, 20, 7, 5, 0.112637362637363
14.7236851700512, 8, 45, 1, 33, 0.272537562604341
14.5832614695327, 9, 18, 1, 48, 0.314830272676683
14.541875, 7, 1, 6, 178, 0.47704465629704
14.5245394005812, 4, 96, 6, 51, 0.244355243351731
14.199036406186, 9, 31, 3, 146, 0.568290734824281
13.9034870850805, 5, 2, 7, 1, 0.00274725274725275
13.8381818181818, 6, 1, 4, 67, 0.33695652173913
13.7572727272727, 5, 9, 3, 121, 0.50758785942492
13.7270493086422, 6, 5, 5, 154, 0.481104651162791
13.6736207400548, 8, 7, 6, 276, 0.7019568489714
13.3505582486837, 7, 2, 3, 191, 0.882987220447284
13.2978200751101, 7, 12, 6, 283, 0.732689412945309
13.2978200751101, 7, 12, 6, 283, 0.732689412945309
13.2441666666667, 8, 1, 2, 2, 0.208645677161419
13.1421700716869, 6, 11, 2, 38, 0.48575712143928
12.7605487422006, 6, 37, 1, 151, 0.57039510294936
12.7586037286312, 5, 6, 2, 33, 0.476261869065467
12.6556970043798, 6, 6, 7, 5, 0.112637362637363
12.6556970043797, 6, 6, 7, 5, 0.112637362637363
12.6216666666667, 10, 1, 3, 14, 0.193690095846645
12.5783153965964, 6, 24, 0, 249, 0.655821917808219
12.5447484357088, 4, 23, 3, 21, 0.256789137380192
12.5228610948138, 12, 2, 5, 215, 0.660610465116279
12.5163571428571, 8, 16, 2, 62, 0.563718140929535
12.3629816843362, 10, 7, 1, 116, 0.463828603227602
12.316980697339, 5, 3, 1, 181, 0.828464106844741
12.297, 7, 9, 0, 267, 0.881278538812785
12.1933333333333, 8, 1, 4, 97, 0.506211180124224
12.1564249683438, 6, 20, 1, 16, 0.128964941569282
12.0943303571429, 5, 49, 4, 67, 0.33695652173913
12.061, 10, 1, 3, 14, 0.193690095846645
12.000387750937, 11, 2, 4, 39, 0.246894409937888
11.9316587279389, 12, 5, 6, 170, 0.468263923733066
11.9167675986402, 6, 6, 1, 129, 0.489844184752365
11.9167675986402, 6, 6, 1, 129, 0.489844184752365
11.7920392793186, 6, 53, 0, 141, 0.350228310502283
11.7248651764973, 8, 38, 4, 37, 0.239130434782609
11.5463096798165, 8, 20, 1, 6, 0.0488313856427379
11.4857970372585, 8, 19, 2, 62, 0.563718140929535
11.3731499215177, 11, 7, 3, 38, 0.300718849840256
11.3357073766216, 10, 2, 0, 253, 0.682420091324201
11.18, 9, 1, 5, 281, 0.949127906976744
11.1645732505891, 9, 2, 2, 107, 0.699650174912544
