norm, level, Npoints, dimSplit, MainGridIndexSplit
3872.108673317, 0, 962, -1, -1, -1
79.8297030584816, 2, 162, 0, 12, 0.132575757575758
58.3714802599796, 2, 303, 0, 12, 0.132575757575758
57.5399604572667, 2, 177, 4, 81, 0.26159379994883
42.7938345350396, 2, 320, 4, 81, 0.26159379994883
39.5500997031383, 3, 52, 0, 11, 0.103535353535354
35.9120000555623, 1, 465, 2, 3, 0.363636363636364
34.7366453882481, 1, 497, 2, 3, 0.363636363636364
31.4813132635277, 3, 33, 4, 89, 0.391602757964068
25.6210705357143, 3, 49, 0, 16, 0.351010101010101
25.5706992376062, 4, 17, 4, 13, 0.0149040473935306
25.5090478222082, 3, 125, 0, 11, 0.103535353535354
24.2563333319253, 5, 22, 0, 13, 0.170454545454545
23.9100597485619, 3, 43, 4, 34, 0.0437591097547004
20.9530581982618, 7, 17, 0, 9, 0.0618686868686869
18.6990197500739, 5, 13, 0, 4, 0.0126262626262626
18.6376896465047, 4, 32, 4, 13, 0.0149040473935306
18.068368835167, 5, 11, 2, 1, 0.0454545454545454
17.9428949579831, 4, 16, 4, 75, 0.204510284651682
17.9082932369155, 6, 14, 0, 10, 0.0808080808080808
17.5922004553486, 5, 23, 1, 24, 0.743243243243243
16.402908313281, 6, 29, 0, 5, 0.0184343434343434
16.2230201613083, 7, 13, 4, 71, 0.160308462840372
16.2159337836196, 4, 118, 1, 14, 0.353603603603604
16.0637084028275, 6, 42, 4, 9, 0.0079337803296631
15.0449384399534, 6, 10, 1, 16, 0.414414414414414
14.6232327586206, 7, 16, 4, 71, 0.160308462840372
14.3728008646613, 3, 119, 4, 34, 0.0437591097547004
14.2408938913118, 4, 153, 1, 14, 0.353603603603604
14.1063278797562, 4, 19, 0, 13, 0.170454545454545
14.0705381530882, 6, 11, 0, 5, 0.0184343434343434
13.8757157550559, 6, 11, 2, 2, 0.181818181818182
13.8031714285714, 7, 16, 0, 15, 0.275252525252525
13.7340869330649, 6, 12, 1, 16, 0.414414414414414
13.6864963105271, 5, 38, 1, 24, 0.743243243243243
13.6863817330302, 7, 18, 0, 15, 0.275252525252525
13.4715146484865, 6, 12, 0, 5, 0.0184343434343434
13.2465281362324, 6, 10, 4, 88, 0.375097158937352
13.0604261113145, 5, 35, 0, 8, 0.0467171717171717
13.0240346122917, 7, 44, 0, 9, 0.0618686868686869
12.7762661283263, 5, 22, 2, 1, 0.0454545454545454
12.6666588121075, 7, 19, 0, 15, 0.275252525252525
12.1503742782698, 7, 10, 0, 11, 0.103535353535354
11.941631380079, 6, 76, 4, 9, 0.0079337803296631
11.6724229949248, 5, 82, 3, 2, 0.400252525252525
11.6473711805852, 8, 11, 0, 12, 0.132575757575758
11.61183553338, 5, 96, 0, 13, 0.170454545454545
11.4522939555551, 9, 10, 0, 9, 0.0618686868686869
11.4466987681436, 5, 14, 1, 22, 0.632882882882883
11.3977392714203, 5, 86, 3, 2, 0.400252525252525
11.3792155910442, 7, 31, 3, 2, 0.400252525252525
11.1748838902908, 7, 27, 0, 15, 0.275252525252525
11.0059599676026, 3, 270, 4, 89, 0.391602757964068
10.9193338476652, 9, 11, 0, 9, 0.0618686868686869
10.8945843742594, 3, 271, 0, 16, 0.351010101010101
10.7915158998241, 6, 67, 0, 5, 0.0184343434343434
10.7036969523456, 4, 33, 0, 13, 0.170454545454545
10.5594651741292, 7, 36, 3, 2, 0.400252525252525
10.3783219917113, 6, 11, 3, 2, 0.400252525252525
10.3783219917112, 6, 11, 3, 2, 0.400252525252525
