norm, level, Npoints, dimSplit, MainGridIndexSplit
1148.88487000182, 0, 21709, -1, -1, -1
197.478755161328, 2, 4905, 2, 11201, 0.492394731960675
164.032482677191, 2, 1429, 2, 12142, 0.516519301716853
135.269111957269, 2, 10454, 2, 11201, 0.492394731960675
132.774176010744, 1, 6350, 3, 21828, 0.305331514921176
119.855612046198, 3, 1538, 5, 10054, 0.126433230114943
114.681925797096, 3, 3023, 7, 25, 0.0704022988505747
88.3932882377358, 2, 4921, 2, 12142, 0.516519301716853
86.7536220667065, 5, 488, 6, 20696, 0.0317191241036295
85.3726981696865, 1, 15359, 3, 21828, 0.305331514921176
84.1393558992219, 3, 267, 2, 15783, 0.638543663307158
82.9198224198497, 5, 1293, 4, 9638, 0.135262912543285
81.0055888807576, 3, 3367, 5, 10054, 0.126433230114943
76.6028292866983, 4, 3268, 3, 12822, 0.18540010411906
73.1459728016584, 3, 7431, 7, 25, 0.0704022988505747
73.0379115155148, 3, 1569, 1, 20892, 0.204524600060368
70.2168249842481, 6, 424, 1, 17365, 0.170352148103431
67.8707469541081, 4, 4163, 3, 12822, 0.18540010411906
64.8368069859972, 8, 293, 1, 27590, 0.320573162960727
58.0090270443773, 5, 479, 4, 7492, 0.118577586366614
56.9922148760329, 7, 196, 3, 24801, 0.395206006002322
55.6566006633285, 5, 2870, 4, 9638, 0.135262912543285
53.6200461385928, 4, 1030, 5, 18650, 0.209305255183011
52.1223552576982, 10, 61, 4, 29226, 0.393709585406136
50.6164196968939, 7, 98, 7, 99, 0.283045977011494
50.2887268071761, 6, 150, 7, 46, 0.130747126436782
49.9698232253721, 3, 3352, 1, 20892, 0.204524600060368
48.6833291258488, 4, 957, 3, 12643, 0.183734450108316
48.5857670203753, 5, 168, 7, 61, 0.173850574712644
46.6109625734823, 7, 198, 5, 10069, 0.126526510448463
46.1499273315411, 5, 1092, 3, 12426, 0.181626136728347
44.9290615088371, 6, 177, 6, 849, 0.00783881361424649
44.222948725057, 7, 702, 3, 29248, 0.555933880214005
43.7562877289377, 5, 64, 6, 29775, 0.053397763357988
43.2212840402133, 5, 1245, 3, 12426, 0.181626136728347
43.1000900045345, 9, 361, 5, 2786, 0.0700140862187458
42.7339188250226, 4, 122, 1, 24780, 0.259700506422511
42.365470898737, 7, 115, 7, 87, 0.248563218390805
40.5378847793959, 4, 622, 2, 5854, 0.363331890599559
40.3321849221764, 3, 1162, 2, 15783, 0.638543663307158
40.1024771711781, 11, 37, 8, 8444, 0.401172612912966
39.5532625420528, 7, 70, 7, 107, 0.306034482758621
39.3317748021711, 5, 56, 5, 24168, 0.312593235914314
39.2971499122087, 5, 88, 5, 9214, 0.120354106360191
37.517230711149, 6, 39, 2, 8771, 0.433726993548919
37.4673261334468, 6, 345, 1, 4315, 0.0818851661803669
36.7929097193894, 6, 564, 1, 20355, 0.198381124861656
36.6698402231372, 7, 62, 4, 30259, 0.444499178261957
36.5533633471729, 9, 200, 2, 9147, 0.442764690121396
36.3475488745712, 5, 2780, 6, 20696, 0.0317191241036295
35.8914497706421, 6, 25, 6, 19943, 0.0307282218461404
35.8082407781608, 7, 65, 3, 17390, 0.231362646352947
35.7986827730601, 6, 421, 5, 23431, 0.294728719468903
35.5972492503254, 4, 2337, 5, 18650, 0.209305255183011
35.4881569066664, 10, 509, 1, 6652, 0.0993480229399336
34.2951928071929, 5, 121, 1, 11449, 0.129017003722709
34.272014565378, 9, 132, 7, 80, 0.228448275862069
33.799115917589, 8, 233, 3, 1834, 0.0881367567888611
33.7940258589893, 10, 18, 4, 20425, 0.223647500294951
33.5010114915307, 6, 338, 7, 46, 0.130747126436782
33.4834446998965, 6, 681, 1, 20355, 0.198381124861656
33.3841534738919, 6, 43, 2, 2765, 0.280251035676745
33.3561077336242, 5, 371, 1, 23870, 0.244080893450045
33.1337872509269, 4, 2066, 3, 12643, 0.183734450108316
32.7990721806812, 11, 149, 7, 55, 0.156609195402299
32.6450391768896, 10, 49, 3, 4875, 0.123897638750359
32.6338519659979, 6, 45, 2, 2765, 0.280251035676745
32.5222865062931, 8, 31, 4, 24108, 0.281724852511912
32.433117353725, 8, 637, 3, 19522, 0.252520509419373
32.4283155191281, 9, 21, 6, 26505, 0.0395526448950772
32.1892304593929, 7, 153, 3, 7614, 0.146419310934816
31.96503859447, 8, 64, 8, 936, 0.169588425095264
31.869472464882, 5, 1587, 4, 7492, 0.118577586366614
31.6262444414568, 7, 211, 7, 46, 0.130747126436782
31.3906582442725, 8, 1250, 1, 27590, 0.320573162960727
31.3589050816663, 11, 163, 7, 55, 0.156609195402299
31.3133981840395, 7, 85, 3, 17390, 0.231362646352947
31.2718141637085, 7, 651, 3, 24801, 0.395206006002322
31.154474374257, 7, 50, 8, 15976, 0.515742559185884
30.8065808697148, 6, 410, 4, 13010, 0.160454740275657
30.7583897938054, 5, 141, 6, 7449, 0.0197188643261645
30.2831702720313, 9, 82, 3, 29455, 0.569760188763897
29.8286288530256, 7, 1543, 3, 29248, 0.555933880214005
29.7876658352379, 6, 2356, 1, 17365, 0.170352148103431
29.7623404572431, 6, 53, 3, 9984, 0.161002532151012
29.7252503448666, 10, 34, 7, 20, 0.0560344827586207
29.2224028420824, 8, 80, 8, 19948, 0.564869275744955
29.1379417722953, 7, 200, 2, 12907, 0.53722253137946
28.9842983768916, 8, 133, 0, 23885, 0.282024047726754
28.5476615541923, 11, 144, 3, 1922, 0.089806035726724
28.546679536052, 13, 22, 8, 9351, 0.423322245208108
28.2509948070644, 6, 99, 5, 15162, 0.169276443108946
28.1643732551808, 8, 42, 5, 20028, 0.227795194055076
28.1379842121624, 15, 94, 4, 27923, 0.359297687387345
28.0126788132843, 10, 228, 7, 114, 0.326149425287356
27.8970852713178, 9, 9, 6, 10054, 0.021818541435364
27.8806695580875, 7, 323, 7, 99, 0.283045977011494
27.844642608163, 7, 487, 6, 9968, 0.0217382907977934
27.7274498130844, 8, 141, 1, 14713, 0.150163665023309
27.4151095304361, 13, 33, 3, 26954, 0.461128094049571
27.1178351172152, 11, 11, 6, 19329, 0.030015550408749
26.8715116883117, 8, 100, 6, 4499, 0.0163962113688308
26.8395538959759, 9, 37, 3, 2073, 0.0921647479183856
26.7081627166252, 12, 188, 7, 178, 0.510057471264368
26.4663859651434, 6, 179, 8, 21052, 0.579205647707054
26.3779732275736, 8, 51, 3, 6160, 0.134972209356829
25.993191337153, 4, 537, 0, 5822, 0.101976797446329
25.660343012889, 10, 114, 3, 20378, 0.26726420337068
25.5082352110398, 13, 13, 7, 48, 0.136494252873563
25.4544374716595, 12, 24, 7, 111, 0.317528735632184
25.4145357466656, 10, 277, 7, 114, 0.326149425287356
25.2086009676457, 8, 11, 6, 18082, 0.0288356800724173
25.1428340676252, 8, 133, 1, 23140, 0.233343394707717
25.1366989799028, 14, 141, 3, 27715, 0.486124754934014
25.1098001480015, 8, 86, 6, 13531, 0.0250290437690697
25.0276236304724, 5, 659, 1, 23870, 0.244080893450045
25.0070008196721, 13, 16, 0, 22874, 0.262267417868604
24.9849654402448, 9, 76, 6, 10056, 0.021819065949335
24.9847585508692, 8, 41, 6, 17298, 0.0281193847203168
24.9682727272727, 9, 4, 8, 10029, 0.435995398386441
24.8333958684584, 10, 88, 7, 10, 0.0272988505747126
24.772403452364, 7, 128, 0, 22870, 0.262226293674957
24.758239705807, 7, 28, 0, 10571, 0.13828917682127
24.2500038490817, 8, 190, 0, 23885, 0.282024047726754
24.2005722631139, 19, 54, 6, 13114, 0.0246457671054973
24.1491117746466, 10, 21, 6, 13470, 0.0249660544094554
24.1093652107907, 7, 7, 0, 18392, 0.196513519224142
24.1076334547876, 10, 1103, 1, 6652, 0.0993480229399336
24.0376103062489, 6, 217, 8, 21052, 0.579205647707054
23.9115021446632, 9, 114, 1, 28622, 0.352406009994299
