norm, level, Npoints, dimSplit, MainGridIndexSplit
1307.53379681358, 0, 3760, -1, -1, -1
148.474218849372, 1, 1843, 0, 12, 0.602040816326531
145.580316833481, 1, 1917, 0, 12, 0.602040816326531
120.91640843115, 3, 253, 0, 11, 0.571428571428571
87.5693312710464, 5, 104, 0, 15, 0.683673469387755
82.4107899803751, 4, 88, 0, 10, 0.540816326530612
76.6056869617227, 2, 85, 0, 22, 0.928571428571429
76.3182783618572, 3, 173, 17, 4923, 0.720687791557629
74.9932780135937, 7, 89, 0, 13, 0.622448979591837
74.1236622150075, 5, 500, 17, 2196, 0.323429855501195
71.1783420453035, 2, 272, 16, 4646, 0.617476014035776
69.5770095581079, 7, 121, 0, 4, 0.418367346938776
65.7260658089431, 6, 260, 0, 4, 0.418367346938776
62.5520740418228, 8, 51, 4, 180, 0.0243605359317905
61.588395717628, 4, 72, 0, 15, 0.683673469387755
61.2088894899429, 6, 33, 0, 2, 0.326530612244898
61.1996875437417, 6, 265, 1, 1, 0.5
59.5551740581786, 5, 324, 0, 19, 0.785714285714286
59.3064287962152, 8, 42, 1, 1, 0.5
59.1170796200054, 6, 284, 1, 1, 0.5
58.4539476223754, 5, 804, 17, 2196, 0.323429855501195
56.2428527281769, 7, 136, 17, 3305, 0.464515303219934
54.4109370949462, 7, 26, 0, 1, 0.13265306122449
53.411718398054, 7, 104, 0, 14, 0.642857142857143
53.32870120466, 7, 176, 0, 13, 0.622448979591837
52.0001328129608, 4, 101, 0, 15, 0.683673469387755
51.5496690963978, 3, 1392, 0, 11, 0.571428571428571
49.9773039590462, 3, 14, 0, 11, 0.571428571428571
48.8438024457161, 7, 47, 1, 1, 0.5
47.8558671638693, 9, 104, 0, 5, 0.438775510204082
45.4385915789995, 6, 544, 0, 4, 0.418367346938776
43.4750623713342, 5, 608, 0, 19, 0.785714285714286
43.2427069808562, 8, 79, 1, 1, 0.5
42.815722045488, 6, 113, 15, 3424, 0.621990280538988
41.6312377101005, 8, 91, 11, 865, 0.0709655924400291
41.2179537146166, 7, 66, 1, 1, 0.5
41.1453152765291, 7, 346, 0, 4, 0.418367346938776
40.599152486517, 7, 180, 0, 14, 0.642857142857143
39.1555725322463, 4, 653, 0, 16, 0.724489795918367
38.9081991077215, 8, 86, 0, 2, 0.326530612244898
38.1138245657521, 5, 549, 0, 15, 0.683673469387755
36.5928952410461, 6, 111, 0, 21, 0.836734693877551
36.5201531606135, 9, 33, 0, 6, 0.459183673469388
35.7996537085071, 7, 254, 1, 1, 0.5
35.3130456804333, 9, 191, 0, 5, 0.438775510204082
34.6909966366992, 9, 93, 10, 1460, 0.108872469886999
34.6170113593782, 7, 359, 17, 3305, 0.464515303219934
34.5125602869612, 4, 50, 11, 326, 0.0366186091591955
34.0873915196534, 8, 81, 0, 18, 0.76530612244898
33.5220085233193, 10, 53, 0, 8, 0.5
33.504001934656, 7, 290, 1, 1, 0.5
32.7749632245613, 4, 932, 0, 16, 0.724489795918367
32.0431936248753, 8, 21, 5, 191, 0.035395909805978
29.9213853166981, 10, 15, 17, 403, 0.12273865058596
29.6592044383249, 8, 148, 0, 2, 0.326530612244898
29.5127340128919, 9, 10, 1, 1, 0.5
29.4129216328991, 10, 10, 15, 4616, 0.753672409984537
28.9433881384909, 2, 1645, 16, 4646, 0.617476014035776
28.1522740004618, 8, 199, 11, 865, 0.0709655924400291
27.5470795644862, 9, 58, 0, 6, 0.459183673469388
27.2701093223449, 10, 22, 2, 2163, 0.676181158348597
27.0451621697156, 5, 42, 0, 14, 0.642857142857143
26.4160854054526, 6, 213, 0, 21, 0.836734693877551
26.0085292602915, 8, 295, 4, 180, 0.0243605359317905
25.6908607947457, 5, 24, 2, 2228, 0.717204582427959
25.2137233287487, 3, 1585, 17, 4923, 0.720687791557629
24.9550168543676, 12, 10, 1, 1, 0.5
24.5964475605961, 9, 185, 10, 1460, 0.108872469886999
24.3702506234202, 9, 22, 2, 1637, 0.40459835496752
22.8185597463702, 5, 59, 0, 14, 0.642857142857143
22.7659692733739, 11, 66, 0, 9, 0.520408163265306
22.5475108954025, 4, 83, 0, 2, 0.326530612244898
22.4791327308979, 8, 48, 2, 902, 0.238035972287005
21.8250175488966, 5, 33, 0, 6, 0.459183673469388
21.7967561166761, 11, 72, 0, 9, 0.520408163265306
21.5991314272522, 11, 65, 0, 17, 0.744897959183674
21.4085186526851, 4, 1304, 0, 10, 0.540816326530612
20.7743968569359, 10, 138, 0, 8, 0.5
20.6155641397926, 5, 10, 2, 2316, 0.777727215845098
20.4569034127568, 6, 495, 15, 3424, 0.621990280538988
20.1977000433964, 8, 14, 9, 609, 0.323161941374339
20.1009022727273, 6, 16, 0, 4, 0.418367346938776
19.6182855238264, 9, 37, 2, 1933, 0.517775679457572
19.5007395860406, 6, 17, 0, 4, 0.418367346938776
19.3061935064079, 11, 19, 1, 1, 0.5
18.9065445854641, 7, 56, 2, 818, 0.212300201362897
18.726575308642, 9, 25, 2, 1340, 0.334842607023811
18.5102657926892, 9, 40, 0, 6, 0.459183673469388
18.3998329588273, 8, 278, 0, 18, 0.76530612244898
18.3663616711554, 6, 10, 17, 4676, 0.672673227898509
18.1857826086955, 9, 25, 1, 1, 0.5
18.1661818824842, 5, 48, 2, 2228, 0.717204582427959
18.1369790316486, 7, 234, 0, 1, 0.13265306122449
17.8477955319563, 12, 20, 2, 2042, 0.589515477639617
17.2643494764339, 12, 10, 12, 2519, 0.13759753819101
17.1409413107758, 8, 85, 17, 3273, 0.460390829445898
17.1293347547171, 8, 124, 2, 1762, 0.444477309700686
17.1282960767522, 4, 203, 11, 326, 0.0366186091591955
17.0476245847176, 9, 49, 2, 1933, 0.517775679457572
16.9941057279566, 11, 105, 0, 17, 0.744897959183674
16.8446130507901, 2, 1758, 0, 22, 0.928571428571429
16.7293729555707, 8, 130, 2, 1762, 0.444477309700686
16.6203971879864, 10, 58, 2, 2024, 0.576978646431781
16.5662203859335, 8, 91, 17, 3273, 0.460390829445898
16.3986895991602, 12, 19, 0, 17, 0.744897959183674
16.2709544708008, 6, 467, 0, 2, 0.326530612244898
15.9247838502208, 8, 22, 0, 20, 0.806122448979592
15.7772959240619, 8, 44, 2, 1449, 0.362375854654668
15.6010077549985, 8, 45, 2, 1449, 0.362375854654668
15.5281110154637, 4, 175, 0, 2, 0.326530612244898
15.4440997602108, 5, 27, 2, 1924, 0.512815553861731
15.3617365946746, 13, 15, 9, 193, 0.10259490629505
15.1799046991563, 10, 71, 2, 2163, 0.676181158348597
15.1402800385828, 9, 57, 2, 1637, 0.40459835496752
15.0426360131259, 13, 21, 2, 2054, 0.595431223763097
14.982293560213, 9, 19, 2, 1939, 0.522599287835178
14.9525318160465, 8, 10, 6, 372, 0.0557645016635325
14.4813963247794, 9, 14, 2, 2049, 0.59436183888693
14.1781958473558, 7, 13, 2, 1737, 0.43561734223729
14.141498697214, 9, 15, 17, 2963, 0.416074069860052
13.6929342018004, 8, 115, 5, 191, 0.035395909805978
13.5554270692704, 8, 132, 2, 902, 0.238035972287005
12.9830370430081, 13, 21, 9, 193, 0.10259490629505
12.9264691492043, 8, 10, 2, 1736, 0.435612791663349
12.8098908188366, 8, 34, 0, 20, 0.806122448979592
12.7270885883103, 9, 41, 18, 3059, 0.319588529433728
12.6282257540462, 10, 18, 9, 165, 0.089139836617011
12.5122194343855, 9, 56, 2, 1340, 0.334842607023811
12.44311101948, 12, 33, 0, 17, 0.744897959183674
12.3401771951261, 9, 90, 0, 6, 0.459183673469388
12.2855515113954, 9, 44, 18, 3059, 0.319588529433728
12.2365156723266, 8, 20, 2, 2054, 0.595431223763097
12.1780597375265, 9, 17, 4, 181, 0.0245860964496775
12.0129000000001, 12, 36, 15, 2491, 0.563770156836757
12.0071535483367, 12, 12, 15, 2904, 0.587903136735145
11.9244312146551, 7, 13, 6, 100, 0.0164183422537249
11.8220865863699, 13, 34, 2, 2054, 0.595431223763097
11.7429365953864, 9, 14, 12, 233, 0.0271641572333956
11.6890820924975, 10, 41, 0, 5, 0.438775510204082
11.6700249212298, 11, 52, 1, 1, 0.5
11.6419837600395, 3, 258, 0, 11, 0.571428571428571
11.4308269327239, 7, 20, 2, 1737, 0.43561734223729
11.4025383022773, 12, 49, 2, 2042, 0.589515477639617
11.2916225011077, 7, 157, 2, 818, 0.212300201362897
11.276390899255, 10, 126, 2, 2024, 0.576978646431781
11.2257963926854, 9, 20, 2, 972, 0.251494294717921
11.1715818476533, 10, 23, 9, 165, 0.089139836617011
11.1511553823296, 10, 29, 2, 1958, 0.531017849626284
11.1479071625547, 10, 10, 6, 237, 0.0362360769564588
11.0853823529411, 10, 16, 2, 1109, 0.276727227221533
10.9982907768391, 13, 21, 2, 1226, 0.307684781743097
10.8767202442983, 11, 11, 6, 296, 0.0447707218284392
10.8767202442982, 11, 11, 6, 296, 0.0447707218284392
10.7362901717991, 9, 37, 2, 1939, 0.522599287835178
10.7238434856717, 5, 56, 2, 1924, 0.512815553861731
10.6408549400351, 12, 55, 1, 1, 0.5
10.5741791265984, 7, 45, 15, 514, 0.412345372211177
10.5315158698949, 8, 27, 2, 2054, 0.595431223763097
10.5212514328624, 5, 142, 0, 6, 0.459183673469388
10.5191017286849, 11, 12, 2, 2190, 0.691038782266413
10.4273034530366, 11, 18, 4, 257, 0.0417286958090856
10.2986288699956, 10, 34, 2, 1958, 0.531017849626284
10.2192711538462, 8, 16, 2, 1736, 0.435612791663349
9.89337710272395, 12, 13, 15, 3609, 0.634181024961343
9.82756656892533, 6, 56, 16, 950, 0.35497386695458
9.80379981889105, 12, 18, 15, 2904, 0.587903136735145
9.75047074933281, 7, 21, 2, 960, 0.248399904437947
9.66154957455954, 6, 14, 2, 2043, 0.589697500597263
9.59343724583047, 10, 94, 15, 4616, 0.753672409984537
9.58474901269302, 9, 90, 1, 1, 0.5
9.57435878873962, 12, 29, 2, 1218, 0.305511882686204
9.51833346736758, 11, 11, 2, 738, 0.195672404181977
9.21298511059496, 10, 66, 0, 5, 0.438775510204082
8.97535690224785, 12, 33, 2, 1218, 0.305511882686204
8.9407568163647, 6, 13, 2, 2237, 0.721709650629686
8.90786435595987, 9, 37, 2, 2049, 0.59436183888693
8.88797584613617, 10, 170, 17, 403, 0.12273865058596
8.86225377861503, 7, 10, 18, 323, 0.13237393042873
8.84513581874713, 8, 73, 9, 609, 0.323161941374339
8.82469818115214, 10, 15, 2, 2158, 0.672085641801572
8.75727639872328, 10, 11, 2, 982, 0.253655817339962
8.67709928720413, 12, 69, 15, 2491, 0.563770156836757
8.67061078577737, 8, 10, 16, 2100, 0.442445954899026
8.5748170448475, 9, 10, 2, 1371, 0.340150851526149
8.56927325792457, 12, 12, 2, 715, 0.191276549754838
8.51923940308891, 13, 35, 2, 1226, 0.307684781743097
8.51049296356157, 11, 19, 0, 6, 0.459183673469388
8.3494009703803, 9, 15, 2, 1083, 0.275730651528424
8.15865501402629, 10, 37, 2, 1470, 0.365615863300759
8.08637458507235, 12, 10, 4, 310, 0.0536834032570939
8.0621830958909, 10, 19, 2, 809, 0.212127279553134
8.05581042831971, 10, 18, 2, 2158, 0.672085641801572
8.03708471063118, 11, 30, 2, 2012, 0.569811492474488
7.94456093639875, 9, 138, 1, 1, 0.5
7.89218518518518, 11, 16, 2, 738, 0.195672404181977
7.76249586684963, 10, 14, 2, 982, 0.253655817339962
7.72342095796211, 13, 18, 2, 2112, 0.641687807874768
7.67583044607309, 6, 10, 12, 742, 0.0488515221452907
7.62192542188801, 9, 18, 2, 1083, 0.275730651528424
7.60489625180486, 7, 87, 15, 514, 0.412345372211177
7.57877048075744, 9, 18, 2, 418, 0.123998589322078
7.49508644870452, 10, 35, 2, 1109, 0.276727227221533
7.47780684316838, 11, 35, 4, 257, 0.0417286958090856
7.45104813989429, 10, 18, 2, 483, 0.141227062263228
7.44487329236733, 10, 22, 18, 2291, 0.269810228151722
7.43998365924461, 7, 10, 3, 654, 0.0714501815248084
7.43404961795539, 13, 14, 2, 2134, 0.656363408834939
7.2955192075641, 12, 56, 12, 2519, 0.13759753819101
6.9573722555316, 9, 10, 13, 2662, 0.104319301295583
6.93360569491737, 10, 23, 2, 2088, 0.626261362214309
6.91331392470267, 10, 10, 2, 1115, 0.277694224184025
6.89595190659885, 9, 53, 2, 972, 0.251494294717921
6.85557702029887, 11, 32, 17, 736, 0.170056320400501
6.82907886944922, 8, 40, 16, 2584, 0.472640051039187
6.72027072720448, 10, 27, 18, 2291, 0.269810228151722
6.68151309568529, 8, 42, 15, 973, 0.464394190413077
6.63359416510461, 9, 11, 13, 2662, 0.104319301295583
6.62302457723772, 11, 11, 15, 819, 0.449994477578971
6.50507765174316, 9, 12, 17, 3335, 0.468725110934122
6.48599712412087, 14, 10, 2, 1952, 0.530380769274525
6.40856527196589, 9, 11, 16, 2187, 0.446875076681471
6.38621566507377, 6, 12, 2, 2398, 0.844529641301009
6.38621566507372, 6, 12, 2, 2398, 0.844529641301009
6.34535373762908, 6, 10, 11, 1889, 0.146262418221468
6.33969085588157, 8, 12, 2, 2159, 0.672608957804803
6.31096330612369, 10, 12, 2, 1115, 0.277694224184025
6.28318322163149, 6, 137, 16, 950, 0.35497386695458
6.19970958177364, 6, 34, 2, 2043, 0.589697500597263
6.19613296578758, 10, 10, 7, 650, 0.0427905621905039
6.18415561180377, 14, 11, 2, 1952, 0.530380769274525
6.16416258545467, 11, 51, 2, 2012, 0.569811492474488
6.0960376374215, 10, 10, 9, 325, 0.16602594906295
6.04739874482801, 9, 19, 2, 760, 0.203064811549357
5.98614124123907, 6, 29, 2, 2237, 0.721709650629686
5.970747406825, 9, 17, 2, 1968, 0.537434158883289
5.96185508058466, 6, 33, 2, 2180, 0.685555340667342
5.95036752234854, 9, 10, 2, 2052, 0.594862402020455
5.90088934246954, 9, 63, 0, 20, 0.806122448979592
5.87049037134039, 9, 30, 2, 418, 0.123998589322078
5.79830701754379, 6, 16, 2, 2170, 0.679798864631802
5.78661303640411, 12, 38, 15, 3609, 0.634181024961343
5.75639137842029, 10, 59, 4, 459, 0.0872919204222493
5.719786753018, 11, 18, 2, 2097, 0.627467264308711
5.62726223264173, 10, 39, 2, 809, 0.212127279553134
5.53150410598742, 11, 12, 10, 501, 0.044300260772383
5.51412900188331, 10, 81, 2, 1470, 0.365615863300759
5.49925203771656, 8, 62, 15, 973, 0.464394190413077
5.434931157766, 11, 29, 0, 7, 0.479591836734694
5.43493115776594, 11, 29, 0, 7, 0.479591836734694
5.4110629764966, 11, 47, 0, 6, 0.459183673469388
5.3152090372236, 11, 47, 2, 2190, 0.691038782266413
5.285578054894, 12, 18, 12, 995, 0.0591640106971462
5.27200000000002, 9, 25, 2, 760, 0.203064811549357
5.17087240313433, 11, 15, 17, 851, 0.182799522129935
5.16090890882606, 11, 14, 17, 4621, 0.662546933667084
5.11032007549927, 9, 84, 0, 20, 0.806122448979592
5.05616588055289, 13, 42, 2, 2112, 0.641687807874768
5.05517467428703, 6, 132, 17, 4676, 0.672673227898509
4.97465279036662, 10, 79, 4, 459, 0.0872919204222493
4.92610578822001, 11, 10, 2, 2341, 0.789217415046473
4.92519192519438, 11, 62, 17, 736, 0.170056320400501
4.91655119214679, 8, 10, 2, 726, 0.194150237198667
4.91655119214678, 8, 10, 2, 726, 0.194150237198667
4.86666415861332, 6, 17, 11, 1889, 0.146262418221468
4.85412182737317, 9, 107, 4, 181, 0.0245860964496775
4.85191273092643, 14, 10, 4, 299, 0.0512022375603374
4.80248880138497, 7, 24, 3, 654, 0.0714501815248084
4.79346845172578, 9, 32, 2, 1371, 0.340150851526149
4.75915025139834, 11, 26, 2, 2097, 0.627467264308711
4.71251212983949, 8, 84, 16, 2584, 0.472640051039187
4.70992483604263, 7, 90, 2, 960, 0.248399904437947
4.69263277077397, 5, 193, 2, 2316, 0.777727215845098
4.65236889787585, 9, 28, 2, 1968, 0.537434158883289
4.62611727522278, 14, 11, 4, 299, 0.0512022375603374
4.60004981677374, 10, 12, 2, 735, 0.195308358266686
4.58961612384024, 12, 32, 2, 1561, 0.386518924699378
4.49708601447044, 11, 15, 2, 1104, 0.276365456593213
4.41958490742844, 10, 13, 2, 735, 0.195308358266686
4.40608254110119, 11, 12, 2, 1642, 0.407986257266698
4.33486919022478, 10, 10, 17, 3318, 0.466079758789396
4.31792618459836, 11, 20, 17, 4621, 0.662546933667084
4.26970736245706, 11, 22, 17, 851, 0.182799522129935
