0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.3248507055674899,-1.0811827142142145,-1.4047935585534443,-0.36910136021259027,0.32537062640359904,-0.29717208205052603,-0.7494670177697581,2.157832406750265,-0.36340228998658763,1.897205409318184,1.0474247222726298,0.9749818028024013,-1.2722936031484902,-0.3619296308766352,-1.4762242059754733,-0.7730660966784313,0.8695427649369664,0.8213746299829044,-1.8926987686767043,-0.01697022611706306
0.9538023484494303,0.2478499253151606,1.0913455462831336,-0.518589726674422,-1.1992470586342323,0.3826320807701432,0.6535329458753352,0.7407916254142415,0.25046357115637047,-1.4952841928860832,0.8193191956188655,0.8310385672700437,-1.7211365494392552,-0.6859382115196203,-0.6618027537734298,2.354966844232224,1.4164504365800417,1.9252142049748366,1.504677990303513,1.0086096782416623
0.30123344396224994,1.42902884689561,-0.14978920883531244,-1.217110679402774,0.39384568963412264,-1.136908908580448,1.24917912125978,0.04800082397101575,1.7771621281773349,2.009965403436948,-0.1655710556306274,-1.1422506009576825,0.49041476974756376,0.8252451700850105,-0.13174750358291756,-1.4824347611408233,0.07095951493379718,0.5505957110499414,-0.17743538546169602,0.8017324556952168
1.4319105114947166,0.3668869690212163,-1.9887259208671901,1.9435708397468585,0.9236655889417056,0.10270053682670405,-0.09841934024448497,0.011266553378662406,-0.971741338204729,0.7550191995907124,-1.6423093175807595,-0.4462929068524809,0.41410054163803334,0.4538300572084324,0.6057686439154678,1.7027303542005414,-0.4353492463952478,1.4724636184026847,1.1047231894651504,1.4223789485837892
0.48959390274175935,-0.4378918857367165,0.7996801970758456,0.30730366486495403,-0.5021388055371233,-1.516861806397778,-0.6205653234182038,-0.8835924238003092,-0.3294181282323561,-0.49336437151310986,0.40930825776743396,-0.46690994458574225,1.2107025077314097,-1.2014207226169507,-1.8828906823305087,-0.9290904799769815,0.3925236861907011,0.13863033687557022,-0.008954426273101139,-0.0075576553145958415
1.6864670106103254,0.12282669746373931,-1.1930455822478452,-0.8824970220957882,0.3214164051764557,-1.88658048616706,1.0919835338677228,0.7176669571807945,0.5445358957713738,-1.6303747060511582,0.9544605063299367,-0.05634991035842178,-1.2312482532657147,1.0867661307334513,0.8535939272830723,-1.3752855917903568,0.575371344798346,-1.7495583753752773,0.41202973494180545,0.03146711392743502
1.306464586071704,0.016237009764190378,0.05480665818817425,1.5417310942133524,-0.415285760048827,0.8461105093232593,1.413462093462519,-1.2512408489882776,1.3729375606658456,-0.10972872472398074,2.8992397308891253,-0.39796828051407307,-0.19735676376734687,0.3225762630663369,-0.016540843981046372,0.5255227456406687,-0.16457693642420743,0.6397324675174735,0.09875675109432938,0.8303348708290007
1.040930556579678,-1.2307469765545989,0.3938256675786548,0.04129533387426954,-0.39326270799097324,0.1714828090819669,-0.5471197792906156,0.02045172554158241,0.1103871834616202,2.7695539125629596,0.2518981239918864,-0.2335301864480828,0.9485900935958128,1.4820191647959473,1.2894535666138498,-1.450955479245654,0.4585823161414271,0.5924969211468808,-0.4443221578147835,0.1535231520054946
0.8023615067789074,0.9219832116294975,0.7054107144631622,1.0641401156633352,-2.4746665468305147,0.0682148191636239,-0.735078046302351,1.8031616256109404,-0.2764460681614562,0.06921304757784383,1.4912379968314688,-0.16067584812090466,-0.5364036057203374,1.0622534563331316,-0.74293150819643,-0.739739158940095,-0.8253944085870971,-0.2619366508179234,-1.2007172041809178,-1.2024736508331775
0.3063347919849176,-0.6398366731464631,0.38849291118689055,0.1322874310904321,-0.29778419019662494,0.2908509919499069,-1.0688941599104214,-0.6526149403391109,-0.6239239821705145,-0.4199661500706066,2.1915553123684015,-1.2455879610503269,0.7804984222238914,0.5067300354283006,0.1415876930430553,-0.3502108471231977,1.016976699751387,1.8635674534796889,0.7571722638881777,0.37307122525849556
